Easting,Northing
477002,4871210
477069,4871247
477132,4871283
477211,4871328
477276,4871365
477339,4871402
477373,4871421
477392,4871433
477406,4871443
477433,4871464
477454,4871479
477497,4871512
477548,4871550
477599,4871590
477657,4871633
477693,4871662
477733,4871692
477791,4871736
477842,4871773
477938,4871846
477949,4871855
478005,4871898
478084,4871958
478113,4871980
478142,4872002
478198,4872045
478270,4872100
478304,4872124
478367,4872169
478411,4872202
478450,4872231
478476,4872250
478533,4872292
478586,4872332
478654,4872382
478692,4872409
478732,4872438
478780,4872474
478806,4872493
478845,4872522
478874,4872543
478936,4872589
478973,4872617
478987,4872628
479002,4872638
479013,4872647
479023,4872657
479030,4872664
479037,4872672
479043,4872681
479048,4872690
479053,4872701
479063,4872726
479083,4872774
479097,4872810
479108,4872837
479125,4872879
479137,4872909
479151,4872943
479197,4873056
479218,4873108
479241,4873167
479261,4873216
479272,4873243
479283,4873270
479298,4873308
479320,4873368
479339,4873421
479352,4873458
479358,4873470
479362,4873480
479367,4873490
479375,4873501
479381,4873510
479388,4873518
479396,4873527
479407,4873538
479416,4873546
479433,4873563
479445,4873575
479455,4873585
479466,4873596
479473,4873603
479479,4873606
479490,4873614
479500,4873621
479513,4873627
479526,4873633
479535,4873637
479558,4873645
479569,4873650
479577,4873654
479587,4873659
479597,4873665
479604,4873670
479612,4873676
479619,4873681
479625,4873688
479631,4873692
479638,4873701
479650,4873716
479665,4873731
479680,4873748
479696,4873766
479712,4873783
479721,4873793
479728,4873802
479734,4873812
479739,4873821
479743,4873830
479748,4873836
479752,4873849
479756,4873862
479758,4873871
479760,4873879
479761,4873888
479763,4873897
479764,4873909
479765,4873937
479767,4873960
479769,4873970
479770,4873980
479773,4873990
479776,4873999
479780,4874009
479786,4874018
479792,4874030
479799,4874037
479804,4874045
479809,4874051
479816,4874056
479822,4874062
479830,4874067
479840,4874074
479850,4874078
479859,4874083
479867,4874086
479876,4874088
479885,4874090
479893,4874091
479900,4874093
479913,4874094
479924,4874094
480007,4874093
480058,4874093
480083,4874093
480149,4874094
480256,4874094
480325,4874094
480387,4874093
480447,4874093
480496,4874093
480521,4874093
480533,4874094
480544,4874094
480552,4874095
480561,4874095
480568,4874097
480577,4874098
480586,4874101
480598,4874104
480607,4874106
480617,4874109
480628,4874114
480641,4874119
480650,4874124
480661,4874129
480675,4874137
480685,4874142
480693,4874149
480701,4874156
480710,4874162
480719,4874170
480727,4874178
480735,4874187
480742,4874194
480750,4874203
480757,4874213
480765,4874223
480775,4874238
480786,4874254
480798,4874270
480809,4874286
480821,4874303
480833,4874320
480839,4874327
480844,4874334
480850,4874342
480858,4874350
480865,4874356
480872,4874363
480881,4874371
480891,4874378
480904,4874389
480920,4874401
480946,4874419
480968,4874436
481001,4874459
481044,4874491
481099,4874533
481139,4874563
481169,4874585
481196,4874606
481233,4874633
481273,4874664
481307,4874689
481332,4874708
481400,4874759
481530,4874855
481871,4875104
482110,4875279
482349,4875452
482373,4875469
482395,4875486
482409,4875495
482421,4875505
482431,4875513
482436,4875518
482441,4875523
482444,4875525
482451,4875533
482459,4875545
482468,4875558
482472,4875568
482479,4875579
482484,4875588
482489,4875599
482495,4875611
482501,4875625
482509,4875639
482515,4875652
482522,4875666
482528,4875678
482534,4875690
482540,4875703
482544,4875712
482549,4875723
482555,4875734
482561,4875748
482566,4875757
482569,4875764
482573,4875772
482576,4875780
482580,4875789
482584,4875797
482586,4875805
482589,4875815
482592,4875826
482595,4875839
482597,4875851
482598,4875863
482601,4875882
482606,4875913
482611,4875956
482615,4875980
482617,4875999
482620,4876019
482624,4876042
482628,4876064
482633,4876083
482639,4876101
482645,4876122
482650,4876135
482654,4876146
482661,4876165
482666,4876179
482673,4876199
482677,4876213
482682,4876226
482688,4876246
482693,4876260
482699,4876280
482705,4876297
482712,4876322
482720,4876344
482726,4876367
482733,4876390
482739,4876414
482745,4876437
482750,4876460
482757,4876486
482762,4876509
482766,4876535
482771,4876558
482776,4876585
482780,4876607
482786,4876639
482792,4876666
482796,4876687
482799,4876702
482805,4876723
482810,4876740
482817,4876759
482822,4876769
482828,4876781
482834,4876791
482840,4876801
482848,4876813
482861,4876833
482895,4876881
482911,4876904
482967,4876985
483008,4877046
483042,4877096
483047,4877101
483053,4877110
483068,4877130
483081,4877150
483096,4877169
483115,4877193
483128,4877210
483149,4877235
483175,4877266
483235,4877339
483241,4877346
483246,4877355
483246,4877355
483255,4877370
483262,4877381
483269,4877396
483274,4877407
483278,4877420
483283,4877435
483287,4877449
483289,4877462
483291,4877477
483293,4877488
483294,4877500
483294,4877513
483294,4877576
483295,4877647
483295,4877763
483295,4877772
483295,4877852
483295,4877937
483296,4877999
483296,4878041
483296,4878050
483296,4878062
483297,4878076
483298,4878086
483300,4878113
483303,4878135
483304,4878154
483305,4878166
483306,4878173
483307,4878495
483307,4878891
483307,4878959
483307,4878959
483316,4878960
483324,4878962
483334,4878969
483342,4878978
483351,4878998
483354,4879010
483355,4879023
483354,4879034
483350,4879048
483345,4879057
483338,4879063
483338,4879063
483343,4879501
483343,4879553
483345,4879600
483346,4879609
483346,4879616
483348,4879622
483350,4879626
483353,4879632
483369,4879651
483375,4879656
483379,4879662
483379,4879667
483379,4879667
483655,4879660
483665,4879660
483671,4879659
483678,4879657
483685,4879651
483694,4879639
483702,4879632
483867,4879526
483878,4879520
483883,4879516
483892,4879516
483902,4879516
483923,4879518
483950,4879522
483965,4879522
483985,4879518
484017,4879511
484028,4879507
484034,4879503
484039,4879496
484044,4879487
484081,4879404
484084,4879396
484087,4879389
484089,4879379
484091,4879370
484090,4879306
484092,4879297
484095,4879288
484101,4879282
484109,4879277
484114,4879274
484121,4879274
484140,4879271
484149,4879270
484156,4879269
484165,4879265
484170,4879260
484175,4879255
484182,4879240
484196,4879208
484253,4879073
484259,4879063
484265,4879058
484273,4879053
484280,4879050
484289,4879045
484354,4879021
484423,4878993
484456,4878981
484502,4878969
484525,4878964
484525,4878964
484527,4878919
484525,4878873
484522,4878856
484521,4878842
484523,4878817
484518,4878733
484518,4878715
484521,4878698
484525,4878686
484532,4878678
484549,4878671
484573,4878658
484599,4878630
484624,4878613
484660,4878587
484690,4878566
484713,4878547
484736,4878519
484747,4878488
484748,4878473
484755,4878460
484761,4878449
484760,4878436
484755,4878429
484727,4878408
484721,4878402
484719,4878396
484723,4878385
484732,4878351
484737,4878327
484738,4878310
484737,4878276
484738,4878251
484745,4878237
484753,4878218
484768,4878201
484785,4878182
484795,4878172
484808,4878163
484822,4878157
484841,4878146
484859,4878134
484878,4878120
484893,4878107
484905,4878094
484921,4878073
484936,4878050
484948,4878029
484960,4878002
484966,4877984
484968,4877974
484968,4877958
484967,4877941
484969,4877921
484972,4877903
484976,4877885
484976,4877869
484975,4877850
484979,4877827
484988,4877799
484996,4877775
485003,4877739
485008,4877711
485015,4877687
485017,4877671
485017,4877671
485079,4877671
485079,4877671
485077,4877666
485078,4877664
485079,4877664
485081,4877663
485086,4877662
485091,4877660
485098,4877655
485102,4877652
485105,4877649
485105,4877647
485105,4877645
485110,4877640
485114,4877635
485133,4877615
485146,4877602
485166,4877585
485184,4877574
485211,4877557
485225,4877554
485239,4877553
485246,4877550
485267,4877538
485277,4877534
485297,4877528
485318,4877518
485349,4877500
485384,4877477
485406,4877461
485436,4877440
485486,4877407
485512,4877393
485531,4877387
485547,4877381
485570,4877376
485620,4877366
485635,4877361
485645,4877359
485680,4877355
485687,4877357
485694,4877357
485725,4877354
485746,4877346
485766,4877343
485782,4877342
485788,4877340
485809,4877345
485859,4877365
485879,4877375
485905,4877380
485935,4877383
485980,4877386
486009,4877389
486026,4877397
486045,4877408
486069,4877414
486083,4877414
486105,4877414
486128,4877418
486146,4877424
486158,4877430
486196,4877451
486214,4877468
486227,4877481
486239,4877486
486256,4877493
486274,4877496
486293,4877499
486348,4877501
486400,4877501
486440,4877502
486468,4877502
486508,4877502
486532,4877498
486574,4877480
486609,4877462
486631,4877450
486661,4877434
486693,4877420
486703,4877416
486711,4877415
486717,4877416
486725,4877419
486738,4877428
486746,4877434
486754,4877438
486769,4877444
486794,4877456
486823,4877469
486838,4877473
486854,4877474
486877,4877472
486913,4877467
486926,4877465
486946,4877462
486952,4877459
486979,4877454
486987,4877451
486990,4877450
486999,4877450
487006,4877451
487009,4877451
487012,4877451
487043,4877442
487072,4877431
487089,4877421
487116,4877404
487136,4877390
487156,4877374
487166,4877359
487176,4877337
487189,4877317
487225,4877275
487238,4877260
487252,4877244
487271,4877223
487285,4877215
487298,4877209
487308,4877204
487319,4877203
487332,4877202
487349,4877201
487363,4877203
487376,4877207
487391,4877212
487400,4877212
487407,4877213
487424,4877208
487450,4877204
487468,4877200
487484,4877196
487493,4877190
487508,4877178
487523,4877168
487540,4877159
487552,4877157
487609,4877155
487653,4877153
487670,4877151
487688,4877148
487732,4877128
487745,4877121
487760,4877116
487789,4877105
487810,4877095
487830,4877090
487851,4877090
487904,4877092
487920,4877093
487934,4877091
487959,4877086
487970,4877082
487980,4877077
488017,4877058
488029,4877052
488039,4877047
488051,4877046
488060,4877046
488075,4877047
488125,4877048
488144,4877049
488155,4877048
488166,4877047
488242,4877040
488272,4877041
488329,4877041
488370,4877041
488434,4877045
488459,4877048
488478,4877049
488501,4877054
488524,4877063
488534,4877064
488567,4877041
488581,4877031
488581,4877031
488603,4877043
488613,4877048
488619,4877050
488700,4877057
488740,4877064
488750,4877067
488762,4877073
488797,4877089
488824,4877100
488835,4877102
488845,4877105
488854,4877108
488862,4877110
488873,4877114
488881,4877116
488881,4877116
488885,4877120
488889,4877121
488897,4877122
488915,4877123
488920,4877125
488929,4877126
488940,4877128
488952,4877129
488958,4877130
488962,4877131
488970,4877129
488976,4877127
488984,4877120
488989,4877113
489004,4877087
489018,4877072
489049,4877053
489065,4877042
489078,4877028
489095,4877009
489111,4876998
489121,4876992
489130,4876986
489142,4876984
489154,4876982
489165,4876986
489173,4876991
489189,4877000
489199,4877005
489207,4877011
489224,4877025
489250,4877044
489268,4877055
489304,4877073
489321,4877079
489332,4877083
489351,4877087
489366,4877089
489377,4877087
489392,4877080
489425,4877053
489437,4877043
489447,4877037
489461,4877033
489473,4877030
489481,4877030
489507,4877030
489525,4877030
489540,4877030
489558,4877026
489577,4877017
489599,4877005
489619,4876995
489633,4876989
489644,4876987
489658,4876986
489666,4876986
489680,4876988
489700,4876993
489719,4876999
489741,4877004
489748,4877005
489756,4877004
489756,4877004
489756,4877021
489756,4877045
489756,4877045
489765,4877048
489777,4877048
489788,4877048
489801,4877047
489811,4877043
489833,4877034
489847,4877023
489865,4877012
489899,4876987
489915,4876977
489925,4876970
489936,4876959
489947,4876943
489951,4876934
489951,4876926
489953,4876904
489960,4876882
489970,4876865
489981,4876850
489991,4876840
490003,4876831
490016,4876824
490027,4876820
490039,4876814
490061,4876806
490069,4876803
490079,4876794
490087,4876785
490097,4876766
490107,4876746
490117,4876728
490143,4876689
490170,4876652
490179,4876639
490185,4876631
490192,4876624
490197,4876621
490203,4876617
490208,4876614
490215,4876610
490223,4876608
490230,4876608
490249,4876608
490266,4876614
490270,4876614
490274,4876614
490280,4876614
490310,4876607
490315,4876607
490320,4876607
490325,4876607
490329,4876608
490343,4876610
490349,4876610
490354,4876610
490360,4876609
490368,4876608
490374,4876606
490384,4876604
490388,4876604
490392,4876604
490396,4876605
490401,4876605
490407,4876605
490412,4876605
490417,4876605
490421,4876604
490427,4876601
490432,4876600
490441,4876596
490449,4876593
490461,4876590
490468,4876588
490468,4876588
490521,4876578
490537,4876578
490550,4876578
490565,4876578
490605,4876583
490637,4876588
490644,4876585
490710,4876581
490720,4876584
490731,4876586
490738,4876586
490751,4876585
490766,4876584
490784,4876580
490819,4876580
490847,4876577
490899,4876577
490899,4876577
490976,4876575
490980,4876575
490984,4876574
490984,4876574
490983,4876555
490984,4876547
490984,4876547
491003,4876545
491016,4876545
491066,4876544
491106,4876544
491173,4876542
491216,4876541
491229,4876540
491229,4876540
491546,4876534
491546,4876534
491603,4876529
491616,4876529
491654,4876530
491721,4876530
491729,4876532
491733,4876535
491738,4876542
491738,4876542
491741,4876550
491743,4876557
491745,4876585
491750,4876600
491754,4876611
491766,4876626
491774,4876641
491778,4876649
491782,4876654
491786,4876656
491790,4876657
491796,4876659
491804,4876662
491811,4876663
491811,4876663
491809,4876679
491809,4876679
491830,4876689
491837,4876692
491887,4876690
491944,4876689
492002,4876689
492057,4876690
492114,4876690
492170,4876689
492227,4876686
492284,4876685
492339,4876685
492392,4876689
492448,4876690
492509,4876690
492570,4876690
492632,4876690
492693,4876688
492754,4876687
492814,4876688
492876,4876688
492935,4876688
492995,4876688
493055,4876689
493116,4876688
493177,4876689
493298,4876690
493418,4876688
493576,4876690
493576,4876690
493575,4876641
493575,4876627
493575,4876606
493574,4876565
493574,4876546
493574,4876444
493574,4876321
493574,4876321
493623,4876321
493650,4876321
493691,4876320
493711,4876320
493715,4876320
493772,4876320
493811,4876320
493835,4876320
493895,4876321
493954,4876319
494020,4876320
494083,4876319
494092,4876319
494146,4876319
494170,4876319
494206,4876319
494267,4876319
494295,4876319
494340,4876319
494375,4876319
494412,4876319
494412,4876319
494416,4876303
494416,4876278
494416,4876259
494416,4876221
494416,4876221
494392,4876220
